Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Jsrp1	1	0.111	0.1	1	1	0	4	4	0.804411111111111	0.555555555555556	0.555555555555556	0.662560713033899	0.0238141376345922	0	FALSE	4468	9685	11054
Edn1	1	0.143	0.1	3	1	0	2	4	0.801635714285714	0.714285714285714	0.714285714285714	0.954534074407891	0.0238141376345922	0	FALSE	4468	9686	11055
Col13a1	1	0.125	0.1	2	0	1	4	3	0.801125	0.625	0.625	0.750388062690902	0.0238141376345922	0	FALSE	4468	9687	11056
Lgals4	1	0.125	0.1	2	0	0	2	6	0.8009125	0.75	-0.75	NA	0.0238141376345922	0	FALSE	4468	9688	11057
Aldh3b2	1	0.111	0.1	1	0	0	3	6	0.800198888888889	0.666666666666667	-0.666666666666667	0.891542736968604	0.0238141376345922	0	FALSE	4468	9689	11058
Popdc3	1	0.125	0.1	2	1	0	3	4	0.7991525	0.625	0.625	0.89995493465525	0.0238141376345922	0	FALSE	4468	9691	11059
Tns4	1	0.111	0.1	1	1	0	3	5	0.7986	0.666666666666667	0.666666666666667	0.823193630764609	0.0238141376345922	0	FALSE	4468	9692	11060
Tmem184a	1	0.1	0.1	0	0	1	2	7	0.798284	0.8	-0.8	0.773822041960843	0.0238141376345922	0	FALSE	4468	9693	11061
Ifit3	1	0.125	0.1	2	0	0	3	5	0.79745	0.625	-0.625	0.936658154323769	0.0238141376345922	0	FALSE	4468	9694	11062
Nupr1l	1	0.1	0.1	0	1	0	5	4	0.79711286	0.6	-0.6	0.519102698913424	0.0238141376345922	0	FALSE	4468	9695	11063
Fam187b	1	0.111	0.1	1	0	1	7	1	0.796871111111111	0.888888888888889	0.888888888888889	0.590130689499775	0.0238141376345922	0	FALSE	4468	9696	11064
Rnase10	1	0.167	0.1	4	1	0	2	3	0.795608333333333	0.666666666666667	0.666666666666667	0.546442341395023	0.0238141376345922	0	FALSE	4468	9697	11065
Sct	1	0.167	0.1	4	1	0	3	2	0.794483333333333	0.666666666666667	-0.666666666666667	0.881678433728907	0.0238141376345922	0	FALSE	4468	9698	11066
Acpp	1	0.1	0.1	0	1	0	2	7	0.79442	0.8	0.8	0.934630213810025	0.0238141376345922	0	FALSE	4468	9699	11067
Ifi204	1	0.111	0.1	1	0	1	3	5	0.793543333333333	0.666666666666667	-0.666666666666667	0.987256521956837	0.0238141376345922	0	FALSE	4468	9700	11068
Ddx3y	1	0.111	0.1	1	0	1	1	7	0.792677777777778	0.888888888888889	-0.888888888888889	0.999899854789445	0.0238141376345922	0	FALSE	4468	9701	11069
Rfx2	1	0.1	0.1	0	0	1	5	4	0.2959823	0.6	0.6	0.634194582144109	0.119799480980182	0	FALSE	3919	11060	11070
1700029I15Rik	1	0.143	0.1	3	0	1	3	3	0.79113	0.571428571428571	-0.571428571428571	0.384582644835011	0.0238141376345922	0	FALSE	4468	9704	11071
Mip	1	0.167	0.1	4	1	0	4	1	0.790376666666667	0.833333333333333	-0.833333333333333	0.541860698012118	0.0238141376345922	0	FALSE	4468	9705	11072
Sh2d7	1	0.167	0.1	4	0	1	4	1	0.787745	0.833333333333333	0.833333333333333	0.591532722447549	0.0238141376345922	0	FALSE	4468	9707	11073
Klra17	1	0.2	0.1	5	1	0	1	3	0.783588	0.8	0.8	0.913524610685494	0.0238141376345922	0	FALSE	4468	9709	11074
Ninj2	0	0	0	8	0	1	0	1	0.08888	1	-1	0.603625256622102	0.154843576370403	0	FALSE	2569	16886	11075
Cdh3	1	0.111	0.1	1	1	0	5	3	0.412381222222222	0.666666666666667	-0.666666666666667	0.819262931250313	0.115814206435707	0	FALSE	4111	10553	11076
Batf3	1	0.125	0.1	2	1	0	3	4	0.78358625	0.625	0.625	0.878674077412248	0.0238141376345922	0	FALSE	4468	9710	11077
Arhgef39	1	0.1	0.1	0	1	0	5	4	0.4415992	0.6	-0.6	0.791447599018577	0.114973015009632	0	FALSE	4151	10452	11078
Adamdec1	1	0.25	0.1	6	0	1	0	3	0.78136925	1	-1	0.937058735165991	0.0238141376345922	0	FALSE	4468	9711	11079
Shisa3	1	0.1	0.1	0	0	1	5	4	0.778828	0.6	0.6	0.924891092083521	0.0238141376345922	0	FALSE	4468	9712	11080
Rasef	1	0.167	0.1	4	0	0	4	2	0.777716666666667	0.666666666666667	0.666666666666667	0.710254869560863	0.0238141376345922	0	FALSE	4468	9713	11081
Slc25a48	1	0.25	0.1	6	1	0	2	1	0.77744025	0.75	-0.75	0.623428972009414	0.0238141376345922	0	FALSE	4468	9714	11082
Slc6a3	1	0.143	0.1	3	1	0	5	1	0.774657142857143	0.857142857142857	-0.857142857142857	0.950903810525262	0.0238141376345922	0	FALSE	4468	9715	11083
Phkg1	1	0.1	0.1	0	1	0	6	3	0.539592	0.7	-0.7	0.856541985879525	0.111778341758652	0	FALSE	4278	10147	11084
Arhgef16	1	0.1	0.1	0	1	0	6	3	0.774568	0.7	-0.7	0.792298833308297	0.0238141376345922	0	FALSE	4468	9716	11085
Cd8a	1	0.143	0.1	3	1	0	0	6	0.773155714285714	1	1	0.935856992639327	0.0238141376345922	0	FALSE	4468	9718	11086
Hoxa6	1	0.167	0.1	4	1	0	5	0	0.379178333333333	1	-1	0.556381753542637	0.116882711594581	0	FALSE	4062	10690	11087
H2-DMb1	1	0.111	0.1	1	0	0	4	5	0.772467777777778	0.555555555555556	-0.555555555555556	0.802889189324521	0.0238141376345922	0	FALSE	4468	9719	11088
Fcna	1	0.111	0.1	1	0	1	2	6	0.771644444444444	0.777777777777778	-0.777777777777778	0.875369285463923	0.0238141376345922	0	FALSE	4468	9721	11089
Trim80	0	0	0	7	0	1	1	1	0.239926666666667	0.666666666666667	-0.666666666666667	0.303740423614241	0.148982325122586	0	FALSE	2764	15716	11090
Mettl24	1	0.1	0.1	0	0	1	4	5	0.766852	0.6	-0.6	0.529317510390066	0.0238141376345922	0	FALSE	4468	9723	11091
Olfr70	1	0.111	0.1	1	1	0	2	6	0.763938222222222	0.777777777777778	0.777777777777778	0.226202994341796	0.0238141376345922	0	FALSE	4468	9725	11092
Pspn	1	0.1	0.1	0	0	1	4	5	0.7623644	0.6	-0.6	0.222447548945972	0.0238141376345922	0	FALSE	4468	9726	11093
Pifo	1	0.143	0.1	3	0	1	2	4	0.388448571428571	0.714285714285714	-0.714285714285714	0.83020379550348	0.116418517940787	0	FALSE	4082	10646	11094
Il31ra	1	0.111	0.1	1	1	0	3	5	0.760033333333333	0.666666666666667	0.666666666666667	0.83894146512443	0.0238141376345922	0	FALSE	4468	9728	11095
Tdrd5	1	0.1	0.1	0	1	0	4	5	0.757482	0.6	0.6	0.506935055830955	0.0238141376345922	0	FALSE	4468	9730	11096
Gas2l2	1	0.111	0.1	1	0	1	4	4	0.755622222222222	0.555555555555556	-0.555555555555556	0.380151219267938	0.0238141376345922	0	FALSE	4468	9732	11097
Smyd1	1	0.125	0.1	2	0	1	1	6	0.753875	0.875	-0.875	0.77645085373792	0.0238141376345922	0	FALSE	4468	9733	11098
Trim5	1	0.111	0.1	1	1	0	4	4	0.753063333333333	0.555555555555556	0.555555555555556	NA	0.0238141376345922	0	FALSE	4468	9734	11099
Tmprss13	0	0	0	7	0	1	0	2	0.13402433	1	-1	0.698788242952281	0.152577181352124	0	FALSE	2645	16443	11100
Spaca9	1	0.111	0.1	1	0	1	7	1	0.473791111111111	0.888888888888889	0.888888888888889	0.645986680686996	0.113874879612255	0	FALSE	4207	10338	11101
Stab2	1	0.143	0.1	3	0	1	2	4	0.750881428571429	0.714285714285714	-0.714285714285714	0.924240148214912	0.0238141376345922	0	FALSE	4468	9735	11102
Ccl2	1	0.111	0.1	1	1	0	5	3	0.749932222222222	0.666666666666667	-0.666666666666667	0.997746732762506	0.0238141376345922	0	FALSE	4468	9736	11103
Exosc5	1	0.1	0.1	0	0	1	5	4	0.749017	0.6	0.6	0.387211456612088	0.0238141376345922	0	FALSE	4468	9738	11104
Ang2	1	0.333	0.1	7	0	1	1	1	0.747406	0.666666666666667	-0.666666666666667	0.535000751089079	0.0238141376345922	0	FALSE	4468	9739	11105
Ifnlr1	1	0.111	0.1	1	0	1	3	5	0.746744	0.666666666666667	-0.666666666666667	0.729708076711231	0.0238141376345922	0	FALSE	4468	9740	11106
Tha1	0	0	0	0	1	0	4	5	0.23992	0.6	0.6	0.444945170497221	0.148841296574565	0	FALSE	2769	15717	11107
Tspear	1	0.125	0.1	2	0	0	6	2	0.7461875	0.75	0.75	0.482574733363377	0.0238141376345922	0	FALSE	4468	9741	11108
Zfp300	1	0.111	0.1	1	0	1	4	4	0.742542333333333	0.555555555555556	-0.555555555555556	0.379925892544189	0.0238141376345922	0	FALSE	4468	9745	11109
Sycp2l	1	0.333	0.1	7	1	0	1	1	0.742366666666667	0.666666666666667	0.666666666666667	0.491162185168494	0.0238141376345922	0	FALSE	4468	9746	11110
Cpz	1	0.2	0.1	5	1	0	1	3	0.741124	0.8	0.8	0.766286114866557	0.0238141376345922	0	FALSE	4468	9747	11111
Clnk	1	0.167	0.1	4	0	1	2	3	0.740683333333333	0.666666666666667	-0.666666666666667	0.6911271343448	0.0238141376345922	0	FALSE	4468	9748	11112
Adgrf2	1	0.143	0.1	3	1	0	1	5	0.739536142857143	0.857142857142857	0.857142857142857	0.400555805918582	0.0238141376345922	0	FALSE	4468	9749	11113
Wnt7a	0	0	0	2	1	0	4	3	0.18677875	0.625	-0.625	0.829427670121676	0.15049748036346	0	FALSE	2714	16050	11114
Clec2e	0	0	0	9	0	0	0	1	0.07419	1	-1	0.40784136998648	0.155077090289363	0	FALSE	2561	17010	11115
Zfp819	1	0.1	0.1	0	0	1	5	4	0.737811	0.6	0.6	0.707651094086425	0.0238141376345922	0	FALSE	4468	9750	11116
Hspb2	1	0.143	0.1	3	1	0	3	3	0.7368	0.571428571428571	0.571428571428571	0.686245055330229	0.0238141376345922	0	FALSE	4468	9751	11117
Fli1	1	0.1	0.1	0	1	0	6	3	0.349175	0.7	-0.7	0.821065545040308	0.117406437992149	0	FALSE	4028	10818	11118
Slc26a3	1	0.1	0.1	0	1	0	4	5	0.735751	0.6	0.6	0.63161584297231	0.0238141376345922	0	FALSE	4468	9753	11119
Alox8	1	0.111	0.1	1	0	1	5	3	0.734526666666667	0.666666666666667	0.666666666666667	0.651544739872816	0.0238141376345922	0	FALSE	4468	9754	11120
Padi6	1	0.125	0.1	2	0	1	2	5	0.732822625	0.75	-0.75	0.704947173401432	0.0238141376345922	0	FALSE	4468	9756	11121
Il11	1	0.1	0.1	0	1	0	4	5	0.731412	0.6	0.6	0.898477792799559	0.0238141376345922	0	FALSE	4468	9757	11122
Prelid2	1	0.125	0.1	2	0	0	3	5	0.7313	0.625	-0.625	0.853086976115367	0.0238141376345922	0	FALSE	4468	9758	11123
Apoc1	1	0.1	0.1	0	0	1	5	4	0.730517	0.6	0.6	0.970457162886185	0.0238141376345922	0	FALSE	4468	9759	11124
Cd79b	1	0.111	0.1	1	0	1	7	1	0.729042222222222	0.888888888888889	0.888888888888889	0.873116018226428	0.0238141376345922	0	FALSE	4468	9761	11125
Steap4	1	0.1	0.1	0	0	1	1	8	0.728694	0.9	-0.9	0.979645485954634	0.0238141376345922	0	FALSE	4468	9764	11126
Lrrc43	1	0.2	0.1	5	0	1	3	1	0.72842	0.8	0.8	0.427670121676431	0.0238141376345922	0	FALSE	4468	9765	11127
Masp2	1	0.1	0.1	0	0	1	4	5	0.723802	0.6	-0.6	0.876621100595864	0.0238141376345922	0	FALSE	4468	9767	11128
Tfec	1	0.111	0.1	1	0	1	5	3	0.722657777777778	0.666666666666667	0.666666666666667	0.940313454509038	0.0238141376345922	0	FALSE	4468	9768	11129
Irx4	1	0.333	0.1	7	1	0	1	1	0.722166666666667	0.666666666666667	0.666666666666667	0.762330379049622	0.0238141376345922	0	FALSE	4468	9769	11130
Scn7a	1	0.125	0.1	2	1	0	3	4	0.72113625	0.625	0.625	0.857593510590356	0.0238141376345922	0	FALSE	4468	9770	11131
Siglecf	1	0.125	0.1	2	1	0	3	4	0.71756375	0.625	0.625	0.911997396224526	0.0238141376345922	0	FALSE	4468	9771	11132
Apol9a	1	0.25	0.1	6	0	0	3	1	0.716925	0.75	0.75	NA	0.0238141376345922	0	FALSE	4468	9772	11133
Gal	1	0.111	0.1	1	1	0	4	4	0.715378888888889	0.555555555555556	0.555555555555556	0.975113915177007	0.0238141376345922	0	FALSE	4468	9773	11134
Clca3a1	1	0.143	0.1	3	0	0	1	6	0.517357142857143	0.857142857142857	-0.857142857142857	0.959716589054128	0.111778341758652	0	FALSE	4278	10209	11135
Wnt9b	1	0.125	0.1	2	0	1	4	3	0.71163875	0.625	0.625	0.758074207601022	0.0238141376345922	0	FALSE	4468	9779	11136
Tgm4	1	0.1	0.1	0	1	0	2	7	0.71156	0.8	0.8	0.392368934955686	0.0238141376345922	0	FALSE	4468	9780	11137
Lad1	1	0.143	0.1	3	1	0	2	4	0.71138	0.714285714285714	0.714285714285714	0.915151970357018	0.0238141376345922	0	FALSE	4468	9781	11138
P2ry2	1	0.1	0.1	0	1	0	5	4	0.711284	0.6	-0.6	0.858695107906464	0.0238141376345922	0	FALSE	4468	9782	11139
Tmem273	1	0.111	0.1	1	1	0	5	3	0.710688888888889	0.666666666666667	-0.666666666666667	0.720845225577087	0.0238141376345922	0	FALSE	4468	9783	11140
H2-Aa	1	0.111	0.1	1	0	1	3	5	0.710051111111111	0.666666666666667	-0.666666666666667	0.986830904811977	0.0238141376345922	0	FALSE	4468	9784	11141
H2-Ob	1	0.143	0.1	3	0	0	4	3	0.708557142857143	0.571428571428571	0.571428571428571	0.941264834009313	0.0238141376345922	0	FALSE	4468	9785	11142
Casr	1	0.143	0.1	3	1	0	3	3	0.708451428571429	0.571428571428571	0.571428571428571	0.861924790946873	0.0238141376345922	0	FALSE	4468	9786	11143
Morn3	1	0.1	0.1	0	0	1	3	6	0.706465	0.7	-0.7	0.50042561714486	0.0238141376345922	0	FALSE	4468	9787	11144
Olfr1349	1	0.5	0.1	8	0	1	0	1	0.705965	1	-1	0.252966801862701	0.0238141376345922	0	FALSE	4468	9788	11145
Ccl5	1	0.143	0.1	3	0	1	3	3	0.705647142857143	0.571428571428571	-0.571428571428571	0.996845425867508	0.0238141376345922	0	FALSE	4468	9789	11146
Mc1r	1	0.1	0.1	0	1	0	4	5	0.70537	0.6	0.6	0.797881928796755	0.0238141376345922	0	FALSE	4468	9790	11147
Klhl11	1	0.1	0.1	0	0	1	2	7	0.0938913	0.8	-0.8	0.154974713334335	0.133930986728672	0	FALSE	3290	13296	11148
Rem1	0	0	0	5	0	0	3	2	0.889218	0.6	0.6	0.625331731009964	0.136171491007159	0	FALSE	3210	13628	11149
En1	1	0.143	0.1	3	0	1	2	4	0.705014285714286	0.714285714285714	-0.714285714285714	0.862325371789094	0.0238141376345922	0	FALSE	4468	9791	11150
Avil	1	0.1	0.1	0	0	1	2	7	0.704769	0.8	-0.8	0.945295678734165	0.0238141376345922	0	FALSE	4468	9792	11151
Lyve1	1	0.143	0.1	3	1	0	4	2	0.704194142857143	0.714285714285714	-0.714285714285714	0.938085223574183	0.0238141376345922	0	FALSE	4468	9793	11152
Tex36	1	0.2	0.1	5	0	1	1	3	0.703974	0.8	-0.8	0.347528916929548	0.0238141376345922	0	FALSE	4468	9794	11153
Pcdh12	1	0.125	0.1	2	1	0	4	3	0.2664625	0.625	-0.625	0.661459115717791	0.120501606041595	0	FALSE	3886	11261	11154
Bpifb4	1	0.5	0.1	8	0	1	0	1	0.70375	1	-1	0.424089930399079	0.0238141376345922	0	FALSE	4468	9795	11155
Lrrc74b	1	0.125	0.1	2	0	1	5	2	0.70333375	0.75	0.75	0.573481548244955	0.0238141376345922	0	FALSE	4468	9796	11156
Lce1c	1	0.333	0.1	7	1	0	1	1	0.702626666666667	0.666666666666667	0.666666666666667	0.339467227479846	0.0238141376345922	0	FALSE	4468	9797	11157
Hip1	1	0.1	0.1	0	1	0	6	3	0.1238901	0.7	-0.7	0.730559311000951	0.131569838299284	0	FALSE	3381	12948	11158
Wnt11	1	0.125	0.1	2	1	0	3	4	0.702425	0.625	0.625	0.671548745681238	0.0238141376345922	0	FALSE	4468	9798	11159
Fcgr4	1	0.111	0.1	1	0	1	2	6	0.702002222222222	0.777777777777778	-0.777777777777778	0.985228581443092	0.0238141376345922	0	FALSE	4468	9800	11160
Il1a	1	0.1	0.1	0	1	0	3	6	0.701896	0.7	0.7	0.983476040258375	0.0238141376345922	0	FALSE	4468	9801	11161
Gypa	1	0.143	0.1	3	1	0	2	4	0.701014285714286	0.714285714285714	0.714285714285714	0.976716238545892	0.0238141376345922	0	FALSE	4468	9803	11162
1110059E24Rik	1	0.1	0.1	0	0	1	7	2	0.15942	0.8	0.8	0.0849982474588153	0.127519291535557	0	FALSE	3551	12335	11163
Cxcl1	1	0.333	0.1	7	0	1	1	1	0.700423333333333	0.666666666666667	-0.666666666666667	0.998247458815282	0.0238141376345922	0	FALSE	4468	9805	11164
2200002D01Rik	0	0	0	3	1	0	3	3	0.323502857142857	0.571428571428571	0.571428571428571	0.667192429022082	0.146099685522465	0	FALSE	2863	15304	11165
Wnt4	1	0.125	0.1	2	1	0	5	2	0.698665	0.75	-0.75	0.905563066446347	0.0238141376345922	0	FALSE	4468	9807	11166
Tmem30b	1	0.2	0.1	5	0	1	0	4	0.695622	1	-1	0.86880977417255	0.0238141376345922	0	FALSE	4468	9811	11167
Sele	1	0.167	0.1	4	0	1	1	4	0.695351666666667	0.833333333333333	-0.833333333333333	0.947123328826799	0.0238141376345922	0	FALSE	4468	9812	11168
Ifit1	1	0.1	0.1	0	0	1	4	5	0.69528	0.6	-0.6	0.998022132091533	0.0238141376345922	0	FALSE	4468	9813	11169
Denr	1	0.1	0.1	0	0	1	6	3	0.1178128	0.7	0.7	0.279380101146663	0.131947179099382	0	FALSE	3366	13027	11170
Artn	1	0.125	0.1	2	0	1	4	3	0.69467625	0.625	0.625	0.707325622152121	0.0238141376345922	0	FALSE	4468	9814	11171
Sim2	1	0.1	0.1	0	1	0	4	5	0.690493	0.6	0.6	0.818561914776426	0.0238141376345922	0	FALSE	4468	9818	11172
Gjc2	1	0.125	0.1	2	0	1	2	5	0.69037625	0.75	-0.75	0.785038305543037	0.0238141376345922	0	FALSE	4468	9819	11173
Mmp21	1	0.25	0.1	6	0	1	1	2	0.6897	0.75	-0.75	0.314155525511992	0.0238141376345922	0	FALSE	4468	9821	11174
Zfhx4	1	0.111	0.1	1	1	0	4	4	0.689266666666667	0.555555555555556	0.555555555555556	0.852210705523008	0.0238141376345922	0	FALSE	4468	9822	11175
Mrm1	1	0.1	0.1	0	0	1	8	1	0.165976	0.9	0.9	0.214686295127935	0.126662930353346	0	FALSE	3591	12223	11176
Grap2	1	0.1	0.1	0	1	0	4	5	0.68891	0.6	0.6	0.767888438235441	0.0238141376345922	0	FALSE	4468	9824	11177
Hpx	1	0.125	0.1	2	1	0	3	4	0.68857875	0.625	0.625	0.828426218016123	0.0238141376345922	0	FALSE	4468	9825	11178
Vapa	1	0.1	0.1	0	1	0	6	3	0.153725	0.7	-0.7	0.238595964148015	0.127958756650541	0	FALSE	3532	12429	11179
Apela	1	0.143	0.1	3	0	0	4	3	0.685657142857143	0.571428571428571	0.571428571428571	0.882304341294878	0.0238141376345922	0	FALSE	4468	9827	11180
Mageb3	1	0.143	0.1	3	1	0	3	3	0.685442857142857	0.571428571428571	0.571428571428571	0.311501677432277	0.0238141376345922	0	FALSE	4468	9828	11181
Mustn1	1	0.1	0.1	0	1	0	6	3	0.685004	0.7	-0.7	0.82061489159281	0.0238141376345922	0	FALSE	4468	9830	11182
Milr1	0	0	0	0	1	0	4	5	0.606299	0.6	0.6	0.875669721095589	0.139083488161995	0	FALSE	3113	14110	11183
Cd80	1	0.1	0.1	0	0	1	3	6	0.684717	0.7	-0.7	0.875143958740173	0.0238141376345922	0	FALSE	4468	9831	11184
Pck1	1	0.333	0.1	7	1	0	2	0	0.684366666666667	1	-1	0.962495618647038	0.0238141376345922	0	FALSE	4468	9832	11185
Gm6377	1	0.1	0.1	0	0	1	5	4	0.68412	0.6	0.6	0.951429572880677	0.0238141376345922	0	FALSE	4468	9833	11186
Fut1	1	0.125	0.1	2	0	1	4	3	0.68389	0.625	0.625	0.614741374993741	0.0238141376345922	0	FALSE	4468	9834	11187
Klk1b27	1	0.333	0.1	7	0	0	3	0	0.683533333333333	1	1	0.740073106003705	0.0238141376345922	0	FALSE	4468	9835	11188
Pcdha8	1	0.111	0.1	1	1	0	3	5	0.683332222222222	0.666666666666667	0.666666666666667	NA	0.0238141376345922	0	FALSE	4468	9836	11189
Cav2	0	0	0	1	1	0	7	1	0.202227777777778	0.888888888888889	-0.888888888888889	0.84705322717941	0.14913025645025	0	FALSE	2759	15929	11190
Krtap7-1	1	0.2	0.1	5	1	0	3	1	0.683262	0.8	-0.8	0.534049371588804	0.0238141376345922	0	FALSE	4468	9837	11191
Ramp3	1	0.1	0.1	0	0	1	2	7	0.68305	0.8	-0.8	0.98144809974463	0.0238141376345922	0	FALSE	4468	9840	11192
Prlr	1	0.143	0.1	3	0	1	1	5	0.683035714285714	0.857142857142857	-0.857142857142857	0.97035701767563	0.0238141376345922	0	FALSE	4468	9841	11193
Dcst2	1	0.125	0.1	2	0	0	5	3	0.68245	0.625	0.625	NA	0.0238141376345922	0	FALSE	4468	9842	11194
Akr1b7	1	0.167	0.1	4	1	0	0	5	0.68209	1	1	0.908592459065645	0.0238141376345922	0	FALSE	4468	9843	11195
Cideb	1	0.111	0.1	1	1	0	6	2	0.682025222222222	0.777777777777778	-0.777777777777778	0.639377096790346	0.0238141376345922	0	FALSE	4468	9844	11196
Irs3	1	0.111	0.1	1	1	0	5	3	0.680053333333333	0.666666666666667	-0.666666666666667	0.517400230333984	0.0238141376345922	0	FALSE	4468	9845	11197
Fam122c	0	0	0	8	1	0	0	1	0.02798	1	1	0.0166491412548195	0.1551943225302	0	FALSE	2557	17204	11198
Hoxd13	1	0.25	0.1	6	0	1	1	2	0.678375	0.75	-0.75	0.723649291472635	0.0238141376345922	0	FALSE	4468	9846	11199
Olfr1342	1	0.5	0.1	8	0	1	1	0	0.6774	1	1	0.230909819237895	0.0238141376345922	0	FALSE	4468	9847	11200
Tnni3	1	0.1	0.1	0	0	1	3	6	0.6770415	0.7	-0.7	0.723423964748886	0.0238141376345922	0	FALSE	4468	9849	11201
Apol8	1	0.1	0.1	0	0	1	7	2	0.677036	0.8	0.8	0.858069200340494	0.0238141376345922	0	FALSE	4468	9850	11202
Clec10a	1	0.125	0.1	2	0	1	3	4	0.6762625	0.625	-0.625	0.906614591157178	0.0238141376345922	0	FALSE	4468	9851	11203
Postn	1	0.1	0.1	0	0	1	4	5	0.67625466	0.6	-0.6	0.996294627209454	0.0238141376345922	0	FALSE	4468	9852	11204
Cdkn2a	1	0.111	0.1	1	0	1	0	8	0.676090444444444	1	-1	0.893195132942767	0.0238141376345922	0	FALSE	4468	9853	11205
Foxa2	1	0.25	0.1	6	0	1	2	1	0.67561	0.75	0.75	0.827600020029042	0.0238141376345922	0	FALSE	4468	9854	11206
Serpind1	1	0.111	0.1	1	0	1	5	3	0.675490111111111	0.666666666666667	0.666666666666667	0.790070602373442	0.0238141376345922	0	FALSE	4468	9855	11207
Csad	1	0.1	0.1	0	0	1	4	5	0.20513	0.6	-0.6	0.906163937709679	0.123300472274156	0	FALSE	3749	11747	11208
Scara5	1	0.125	0.1	2	1	0	3	4	0.6744125	0.625	0.625	0.97866907015172	0.0238141376345922	0	FALSE	4468	9857	11209
Mrln	1	0.2	0.1	5	1	0	1	3	0.67248	0.8	0.8	0.500575834960693	0.0238141376345922	0	FALSE	4468	9858	11210
Gm33302	1	0.167	0.1	4	0	0	3	3	0.672063333333333	0.5	-0.5	NA	0.0238141376345922	0	FALSE	4468	9859	11211
Tsnaxip1	1	0.1	0.1	0	0	1	5	4	0.67186	0.6	0.6	0.479370086625607	0.0238141376345922	0	FALSE	4468	9860	11212
Klrd1	1	0.25	0.1	6	1	0	1	2	0.671805	0.75	0.75	0.939662510640429	0.0238141376345922	0	FALSE	4468	9861	11213
Cers3	1	0.1	0.1	0	0	1	2	7	0.671487	0.8	-0.8	0.668819788693606	0.0238141376345922	0	FALSE	4468	9862	11214
Ccdc87	1	0.125	0.1	2	0	1	3	4	0.671455	0.625	-0.625	0.491763056431826	0.0238141376345922	0	FALSE	4468	9863	11215
Ltbp2	1	0.111	0.1	1	1	0	3	5	0.67004	0.666666666666667	0.666666666666667	0.9535075859997	0.0238141376345922	0	FALSE	4468	9865	11216
C1rl	1	0.125	0.1	2	0	1	3	4	0.669115875	0.625	-0.625	0.662059986981123	0.0238141376345922	0	FALSE	4468	9866	11217
Armc9	1	0.1	0.1	0	1	0	4	5	0.210525	0.6	0.6	0.473711882229232	0.12284961696131	0	FALSE	3773	11684	11218
Gabrr2	1	0.1	0.1	0	0	1	2	7	0.668345	0.8	-0.8	0.806043763457013	0.0238141376345922	0	FALSE	4468	9868	11219
Psd2	1	0.1	0.1	0	0	1	3	6	0.485141	0.7	-0.7	0.789144259175805	0.111778341758652	0	FALSE	4278	10307	11220
Nkx3-1	1	0.143	0.1	3	1	0	4	2	0.667914285714286	0.714285714285714	-0.714285714285714	0.74360322467578	0.0238141376345922	0	FALSE	4468	9869	11221
Cd300c2	1	0.125	0.1	2	0	0	6	2	0.66685	0.75	0.75	0.870887787291573	0.0238141376345922	0	FALSE	4468	9870	11222
Htra3	1	0.1	0.1	0	1	0	5	4	0.666039	0.6	-0.6	0.830554303740424	0.0238141376345922	0	FALSE	4468	9871	11223
Serpinb9b	1	0.125	0.1	2	0	1	2	5	0.66593375	0.75	-0.75	0.89291973361374	0.0238141376345922	0	FALSE	4468	9872	11224
Tent5b	1	0.1	0.1	0	1	0	5	4	0.665369	0.6	-0.6	0.692854639226879	0.0238141376345922	0	FALSE	4468	9873	11225
Btnl9	1	0.143	0.1	3	0	1	5	1	0.663985714285714	0.857142857142857	0.857142857142857	0.641905763356867	0.0238141376345922	0	FALSE	4468	9874	11226
Hp	1	0.111	0.1	1	0	1	2	6	0.663438333333333	0.777777777777778	-0.777777777777778	0.998147313604727	0.0238141376345922	0	FALSE	4468	9875	11227
Adh7	1	0.143	0.1	3	0	1	2	4	0.663428571428571	0.714285714285714	-0.714285714285714	0.948850833708878	0.0238141376345922	0	FALSE	4468	9876	11228
Lrrc46	1	0.1	0.1	0	1	0	0	9	0.662491	1	1	0.507986580541786	0.0238141376345922	0	FALSE	4468	9877	11229
Dhh	0	0	0	2	1	0	3	4	0.3136875	0.625	0.625	0.745631165189525	0.145757536547472	0	FALSE	2876	15345	11230
St6galnac2	1	0.1	0.1	0	1	0	3	6	0.662329	0.7	0.7	0.878924440438636	0.0238141376345922	0	FALSE	4468	9878	11231
Klhl6	1	0.111	0.1	1	0	1	7	1	0.228957444444444	0.888888888888889	0.888888888888889	0.910169746131891	0.12169007060085	0	FALSE	3831	11521	11232
Nanos3	1	0.111	0.1	1	0	1	4	4	0.662177777777778	0.555555555555556	-0.555555555555556	0.497070752591257	0.0238141376345922	0	FALSE	4468	9879	11233
Uox	1	0.333	0.1	7	1	0	1	1	0.662103333333333	0.666666666666667	0.666666666666667	0.841144659756647	0.0238141376345922	0	FALSE	4468	9880	11234
Wdr27	1	0.125	0.1	2	0	1	1	6	0.66197625	0.875	-0.875	0.559586400280407	0.0238141376345922	0	FALSE	4468	9881	11235
